pitcher,player_name,xfp_v8_5,cohort,weight_2026,xfp_v8,xfp_v8_1,xfp_v7,xfp_v6,xfp_v5,gs_2026,fp_per_start_actual_2026,k_pct_2026,delta_v8_5_v8_1,stuff_pred_no_ip,stuff_xfp,ip_premium,rolling_ip_last5,ip_trend_score,ip_trend
434378,"Verlander, Justin",10.240577117620496,2025_only,0.0,10.382883175695987,10.382883175695987,10.859012678106833,10.55467324852792,10.796315618268514,,,,-0.1423060580754924,-6.80166507450063,10.327682725931025,-0.0871056083105266,5.933333333333334,0.39182139814602923,NORMAL
450203,"Morton, Charlie",10.075567542041,2025_only,0.0,9.628098622366563,9.628098622366563,9.662104213007908,9.753892145186894,9.553062787489065,,,,0.4474689196744368,-7.209282946612347,9.920064853819303,0.155502688221695,,,NORMAL
453286,"Scherzer, Max",9.036687866923284,blended,0.1981566820276497,9.485835088416776,8.431761316649256,10.135215128626822,10.174212417939872,9.9816273086364,5.0,0.0599999999999994,0.1071428571428571,0.604926550274028,-8.121684129040233,9.00766367139142,0.0290241955318641,4.066666666666667,-0.0512647352926349,NORMAL
477132,"Kershaw, Clayton",10.12722744943021,2025_only,0.0,11.465394459004363,11.465394459004363,11.201618873300632,11.268360656075446,11.343549938779772,,,,-1.3381670095741534,-6.5653137108626405,10.564034089569011,-0.4368066401388031,,,NORMAL
500779,"Quintana, Jose",7.29186716772837,blended,0.160108024691358,7.9463886375032,7.818078643647126,7.467136629592167,7.811857013037311,7.662908751177802,5.0,7.039999999999999,0.1142857142857142,-0.5262114759187559,-9.45000317900944,7.679344621422214,-0.3874774536938439,4.333333333333334,-1.604532467736714,LOW
506433,"Darvish, Yu",11.982754005480691,2025_only,0.0,12.124739079177552,12.124739079177552,11.91473735223941,11.581159780956895,11.864984750968768,,,,-0.1419850736968584,-5.544743275609167,11.584604524822485,0.3981494806582066,,,NORMAL
518876,"Kelly, Merrill",9.969788435948148,blended,0.1195652173913043,10.65006806952256,9.127969514487056,11.528053731857057,11.563169625663988,11.50561329106431,4.0,-2.4000000000000017,0.1414141414141414,0.8418189214610923,-7.976283654222845,9.153064146208807,0.8167242897393407,4.2,-0.8887389332730037,LOW
519242,"Sale, Chris",16.69873778557448,blended,0.2407476635514018,17.00625954492109,16.402159370823533,15.8676533698974,16.121414806949733,15.96837379680547,7.0,17.94285714285714,0.298780487804878,0.2965784147509467,-3.2057242443199065,13.923623556111746,2.7751142294627336,5.8,1.1559826312065544,HIGH
527048,"Pérez, Martín",8.209512442286465,blended,0.329873980726464,8.153261795039564,8.737286826665564,7.603052962209956,7.706941125438474,8.070455375914177,4.0,12.075,0.1696428571428571,-0.5277743843790983,-8.844167186791653,8.28518061364,-0.0756681713535343,5.2,-0.7090459383753446,LOW
542881,"Anderson, Tyler",7.7711651009237315,2025_only,0.0,7.752220021828428,7.752220021828428,8.264716629167259,8.74078330906594,8.544174675473343,,,,0.0189450790953031,-9.167723464528413,7.961624335903242,-0.1904592349795102,,,NORMAL
543135,"Eovaldi, Nathan",13.88119783897922,blended,0.2460815047021943,15.0898369180397,13.625398626695464,14.615621947479404,15.056686547350116,14.501981247370544,7.0,10.128571428571428,0.2254335260115607,0.2557992122837564,-4.7795537165561,12.349794083875553,1.5314037551036677,5.6,0.4290690656467156,NORMAL
543243,"Gray, Sonny",11.797524813295292,blended,0.1252408477842004,12.428694293373876,11.386617244922656,12.8219796659152,13.117069647500536,12.75426399504516,5.0,6.339999999999999,0.13,0.410907568372636,-6.508392405763079,10.620955394668574,1.176569418626718,5.066666666666666,-0.48401919856199305,LOW
543294,"Hendricks, Kyle",9.892922191684434,2025_only,0.0,10.410789242349312,10.410789242349312,11.306845912631577,10.13667589454828,11.44268110031132,,,,-0.5178670506648775,-7.821537886360613,9.30780991407104,0.5851122776133941,,,NORMAL
547179,"Lorenzen, Michael",8.86306879760973,blended,0.2096829185134674,9.051263966082066,8.663620081263225,9.348776560613354,9.426104669971336,9.44975695958894,7.0,2.4142857142857124,0.1463414634146341,0.1994487163465041,-8.846149762182234,8.283198038249418,0.5798707593603112,4.666666666666667,-0.39310492754375587,NORMAL
554430,"Wheeler, Zack",18.20755738022433,2025_only,0.0,18.474507383743173,18.474507383743173,16.508507638683053,17.37459963497387,16.562791704123505,,,,-0.2669500035188434,-1.7211849104997707,15.408162889931882,2.799394490292448,5.2,0.8324521895277268,HIGH
571510,"Boyd, Matthew",11.680941101814376,blended,0.1353478124016367,11.389273321136953,11.454402076631403,11.694579508412204,11.32178573539555,11.65294991317313,5.0,10.2,0.31,0.2265390251829711,-6.805108835074088,10.324238965357566,1.3567021364568106,4.533333333333333,0.7650079820451637,HIGH
571578,"Corbin, Patrick",8.15229752242748,blended,0.1314553990610328,8.986715487173747,8.741920867839513,9.256684808075928,9.651328797787611,9.40072431259274,5.0,8.6,0.1923076923076923,-0.5896233454120328,-8.43621527711891,8.693132523312743,-0.5408350008852629,4.466666666666667,-0.37435335255540475,NORMAL
571760,"Heaney, Andrew",6.481897547992388,2025_only,0.0,6.784734939875718,6.784734939875718,6.729414399618402,6.5890077719216,6.964389412959186,,,,-0.3028373918833296,-10.558944450563692,6.570403349867961,-0.0885058018755726,,,NORMAL
571927,"Matz, Steven",8.218961228311732,2026_only,1.0,,8.461250899455402,,,,,,,-0.2422896711436699,-8.633339277515807,8.496008522915846,-0.2770472946041131,5.2,0.3062018503662078,NORMAL
571945,"Mikolas, Miles",7.13998977820588,blended,0.1614969656102494,7.586780417258376,7.624716837981575,7.577601358318128,7.320359879595285,7.557502340498583,5.0,1.019999999999999,0.1484375,-0.4847270597756949,-9.890891903119874,7.238455897311779,-0.0984661191058986,4.266666666666667,-0.30736421737208297,NORMAL
579328,"Kikuchi, Yusei",9.810846166731476,blended,0.1542437431991294,9.442034962311345,9.455010916515027,9.356887095523216,9.678050271369274,9.433081531687378,7.0,6.6,0.2323943661971831,0.3558352502164492,-7.284268404395616,9.845079396036038,-0.0342332293045615,4.866666666666667,0.42138421976708645,NORMAL
592332,"Gausman, Kevin",12.957823947690189,blended,0.170398689240852,12.170073187260629,12.251511589464409,12.847371760305332,13.46908238015032,12.685898519035035,7.0,15.028571428571428,0.2484472049689441,0.7063123582257784,-5.772068366598019,11.357279433833634,1.6005445138565548,5.8,0.6878344051553839,HIGH
592662,"Ray, Robbie",11.954531812247684,blended,0.1812366737739872,12.127836167347231,11.854150386249325,11.866847697094146,12.487517357806478,11.978035042788193,7.0,14.385714285714284,0.2531645569620253,0.1003814259983588,-5.5142345487046605,11.615113251726992,0.3394185605206914,5.533333333333333,0.22032667863465527,NORMAL
592791,"Taillon, Jameson",11.371430862381157,blended,0.2187129885511251,11.280378681375842,11.170033173665294,12.176822098649389,12.394884812623864,12.039145172069658,6.0,11.199999999999998,0.2183098591549295,0.201397688715863,-6.652486226533511,10.47686157389814,0.8945692884830159,5.4,-0.20052177405455038,NORMAL
592836,"Walker, Taijuan",7.346449920473949,blended,0.1705551086082059,8.883115582389566,8.2588209921172,8.821645218998764,8.784335583226552,9.07220967967618,4.0,-0.9000000000000012,0.1478260869565217,-0.9123710716432516,-8.691448020866758,8.437899779564894,-1.091449859090945,4.533333333333333,-0.3723008587863565,NORMAL
592866,"Williams, Trevor",7.806752944024739,2025_only,0.0,8.952618579041363,8.952618579041363,9.044925230595704,8.495812763437502,8.975903575639482,,,,-1.1458656350166248,-8.431881575978998,8.697466224452654,-0.8907132804279154,,,NORMAL
593958,"Rodriguez, Eduardo",9.002183171930325,blended,0.1755555555555555,9.021519348655684,8.975459037230031,9.286501558358289,9.315439715373426,9.491655896308778,6.0,10.3,0.1538461538461538,0.0267241347002933,-8.051369132887851,9.0779786675438,-0.0757954956134767,5.6,-0.2680589246064187,NORMAL
594798,"deGrom, Jacob",14.428250864990485,blended,0.1665605095541401,14.33897531132926,14.19771401571552,14.303975974452657,14.68316724023442,14.21641286583503,6.0,16.183333333333334,0.3174603174603174,0.2305368492749639,-4.260542835040247,12.868804965391403,1.55944589959908,4.866666666666666,1.0340399577584476,HIGH
596295,"Gomber, Austin",5.716814548829727,2025_only,0.0,6.076636518458211,6.076636518458211,5.941788414123487,6.216903915870873,5.662298924279643,,,,-0.3598219696284843,-11.208284068823446,5.921063731608207,-0.2042491827784802,,,NORMAL
601713,"Pivetta, Nick",12.974713755527674,blended,0.0901561006690028,11.647788618457136,12.15698966316702,11.79333433971757,11.725720087505357,11.803146486512992,4.0,10.7,0.3636363636363636,0.8177240923606544,-5.39407503063731,11.735272769794342,1.2394409857333315,4.6,0.4595595305825093,HIGH
605135,"Bassitt, Chris",10.028764631127292,blended,0.1582071831403977,10.540188005326996,10.0534403680104,10.30851460404213,10.449547541997635,10.21981796739482,6.0,3.0333333333333314,0.125,-0.0246757368831058,-7.485900246235152,9.6434475541965,0.3853170769307912,4.2,-1.4922663984651432,LOW
605280,"Holmes, Clay",9.987550203017792,blended,0.1855123674911661,10.077800948805749,10.281309032371883,10.279682120960276,,10.486214327935874,7.0,16.11428571428571,0.1845238095238095,-0.2937588293540916,-7.498071892754815,9.631275907676836,0.3562742953409543,6.066666666666667,0.31820795569400223,NORMAL
605288,"Houser, Adrian",9.612947148196248,blended,0.2077051926298157,9.760559593775625,8.760931101093394,10.514034599514783,10.038062883900848,10.347756574416945,6.0,1.7999999999999985,0.1048951048951049,0.852016047102854,-8.79014010806427,8.339207692367383,1.2737394558288653,4.933333333333334,-0.536607422218952,LOW
605400,"Nola, Aaron",11.254829211081365,blended,0.2582781456953642,11.296698210827453,10.894639206811132,11.747874692854026,12.076579347973013,11.923842157430546,6.0,7.716666666666665,0.25,0.3601900042702333,-6.553720888270597,10.575626912161056,0.679202298920309,5.266666666666667,0.2503480698644522,NORMAL
605483,"Snell, Blake",13.69539550548136,2025_only,0.0,14.9493702950554,14.9493702950554,13.656898066122103,13.790887945028093,14.117321330906371,,,,-1.2539747895740412,-3.683529839210305,13.445817961221348,0.2495775442600116,,,NORMAL
605488,"Springs, Jeffrey",9.972252419227072,blended,0.1768275065010112,10.30276567052903,10.972048271165631,10.444255418035365,9.789323495207457,10.59724901420752,7.0,12.214285714285712,0.2215189873417721,-0.9997958519385596,-7.013946917917801,10.115400882513851,-0.1431484632867796,6.066666666666667,0.4689535924587245,HIGH
605540,"Woodruff, Brandon",16.532343134770386,blended,0.3029645697758496,19.3858260324182,16.420780987957194,17.418770162718843,17.988013291034907,17.391617221362488,6.0,10.616666666666664,0.2049180327868852,0.1115621468131919,-2.3722972485256664,14.757050551905987,1.7752925828643988,5.533333333333333,0.6527284290131364,HIGH
607067,"Rea, Colin",9.897265565888052,blended,0.1784904437965662,9.470629098779296,9.56028521109105,10.039050513690974,10.357504887259688,9.972888956105177,4.0,9.775,0.2112676056338028,0.3369803547970011,-7.67575834362361,9.453589456808045,0.443676109080009,5.533333333333333,0.8248389260802359,HIGH
607074,"Rodón, Carlos",13.580300353868124,2025_only,0.0,13.956976246381142,13.956976246381142,13.497489236498405,13.786002878842982,13.663451168211196,,,,-0.3766758925130187,-4.553570728942885,12.575777071488767,1.0045232823793562,,,NORMAL
607192,"Glasnow, Tyler",14.096454348314111,blended,0.2827452875785403,13.780927932361218,14.552913536080858,12.35428791442355,13.44458839710354,12.533413587171962,6.0,19.9,0.3263888888888889,-0.4564591877667467,-3.351885485673628,13.777462314758026,0.3189920335560856,6.6,0.9477245640006732,HIGH
607200,"Fedde, Erick",6.808692287342208,blended,0.1796821008984105,7.010944563807311,7.770133276390298,6.406057938087929,6.965918336837675,6.512568281429392,4.0,11.349999999999998,0.1641791044776119,-0.9614409890480902,-9.622873845042465,7.50647395538919,-0.6977816680469813,4.733333333333333,-0.7474959926228694,LOW
607259,"Martinez, Nick",9.67932620927353,blended,0.1670967741935483,10.009255285569346,10.092539978587372,10.111774318477565,9.57808645528136,10.308472085715906,6.0,15.999999999999998,0.1632653061224489,-0.4132137693138418,-8.360766552617463,8.76858124781419,0.91074496145934,5.933333333333334,0.2643473556191588,NORMAL
607536,"Freeland, Kyle",9.32746516458429,blended,0.1463832704833733,8.239891422539571,8.549224543105574,9.18760836329912,9.049427288029586,8.982654018635,5.0,8.499999999999998,0.2162162162162162,0.7782406214787159,-8.441359858358949,8.687987942072704,0.6394772225115855,5.333333333333333,0.32711463789501605,NORMAL
607625,"Lugo, Seth",9.320993643850812,blended,0.2162606978275181,8.474025757850173,8.898304521309676,7.844766506044002,8.323797480330754,7.897660814669186,7.0,14.4,0.2114285714285714,0.4226891225411364,-8.438497098320072,8.69085070211158,0.6301429417392317,6.133333333333334,0.7147403394634465,HIGH
608331,"Fried, Max",13.849870683473368,blended,0.1785525620707871,13.114221695133672,13.643715202296914,12.932332749807994,13.533549716913289,12.844634817499728,7.0,17.085714285714285,0.2191011235955056,0.2061554811764541,-5.385965337176247,11.743382463255406,2.106488220217962,6.666666666666667,0.3406359041972966,NORMAL
608337,"Giolito, Lucas",8.465183534559571,2025_only,0.0,8.09118663144516,8.09118663144516,8.212150952778304,8.894823406833972,8.356589017791102,,,,0.3739969031144117,-8.841553464562379,8.287794335869274,0.1773891986902978,,,NORMAL
608372,"Sugano, Tomoyuki",6.331560930147432,blended,0.1673139158576052,6.353862974787699,6.564127478647121,6.38265992823432,,6.467987436221309,6.0,11.233333333333333,0.1603053435114503,-0.2325665484996895,-10.616788253973558,6.512559546458094,-0.1809986163106627,5.266666666666667,-0.4104684756967716,NORMAL
608379,"Wacha, Michael",9.947394639838556,blended,0.1738456770994731,9.655725827445156,9.69380654710553,10.08636905733081,10.469786784645205,10.111183053494862,6.0,14.316666666666665,0.2229729729729729,0.2535880927330272,-7.749015172585787,9.380332627845863,0.5670620119926912,6.466666666666667,0.6361127063168627,HIGH
608566,"Márquez, Germán",5.449198367790959,blended,0.193287037037037,5.937684803632077,6.232995855553385,5.777100509012636,6.160346185819138,5.99671153350092,6.0,4.899999999999998,0.1472868217054263,-0.7837974877624267,-10.7856895692927,6.343658231138953,-0.8944598633479943,4.733333333333333,-0.31812256550062207,NORMAL
615698,"Quantrill, Cal",6.491706068289789,2025_only,0.0,6.438073926339148,6.438073926339148,6.593935425612088,6.789452941623333,6.732139741955947,,,,0.0536321419506409,-10.280535404015026,6.848812396416626,-0.3571063281268376,,,NORMAL
621107,"Eflin, Zach",9.066116584435209,2025_only,0.0,8.807073773919678,8.807073773919678,9.74019237826672,9.603490361663887,9.780108451728994,,,,0.2590428105155311,-9.163968034530486,7.965379765901167,1.1007368185340418,3.6666666666666665,-0.6996839193302291,LOW
621111,"Buehler, Walker",8.065359774623277,blended,0.1744536548605877,7.575166354776181,8.003747708595924,7.221660740836947,6.880158780272168,7.167730368063314,6.0,6.399999999999999,0.2105263157894736,0.0616120660273527,-8.561604640512869,8.567743159918784,-0.5023833852955075,4.0,-0.3523359328649645,NORMAL
621121,"McCullers Jr., Lance",8.626549979508454,blended,0.3184789067142008,8.68905769685096,9.55481405216901,7.533214024446894,7.798785109187492,7.613844245811579,6.0,8.549999999999997,0.2462686567164179,-0.9282640726605572,-7.00495004597483,10.124397754456822,-1.4978477749483687,5.0,-0.3890606324449852,NORMAL
621244,"Berríos, José",9.501759657669368,2025_only,0.0,8.793559817834998,8.793559817834998,9.099923874050758,9.522278670951968,8.996888660043524,,,,0.7081998398343696,-8.495445193551136,8.633902606880516,0.8678570507888512,,,NORMAL
622491,"Castillo, Luis",10.14032204712249,blended,0.1811455193203617,10.47516929873876,9.57775101187104,11.094333911019516,11.129154066678078,10.966840607285494,7.0,3.2428571428571424,0.186335403726708,0.5625710352514499,-7.956952283281881,9.172395517149772,0.9679265299727184,4.266666666666667,-0.11980450982626407,NORMAL
622608,"Senzatela, Antonio",2.376655198794044,2025_only,0.0,4.0422156025046,4.0422156025046,3.302431629858805,3.2665363548844795,3.2528123715733868,,,,-1.6655604037105558,-12.960332292394067,4.169015508037585,-1.7923603092435414,,,NORMAL
622663,"Severino, Luis",9.490431136532582,blended,0.1958247574242869,8.618707577466386,8.961320064670726,8.727654212786838,9.08112619887014,8.887625410331552,7.0,10.314285714285711,0.2469135802469135,0.5291110718618555,-8.284921557019182,8.844426243412471,0.6460048931201108,5.2,0.1302069854879341,NORMAL
624133,"Suarez, Ranger",13.27068668801816,blended,0.1914893617021276,13.287775506476809,12.745723873711874,13.603964988895491,13.235987011640065,13.685302693900296,7.0,14.057142857142855,0.2162162162162162,0.524962814306285,-5.79280585226821,11.336541948163443,1.934144739854716,5.933333333333334,0.1861403022430991,NORMAL
625643,"López, Reynaldo",8.662746995369544,2026_only,1.0,,8.939484306397494,,,,,,,-0.2767373110279507,-7.591104601796532,9.53824319863512,-0.8754962032655769,4.866666666666667,-0.45803116445635567,LOW
640455,"Manaea, Sean",12.20180986849956,2025_only,0.0,11.4204135122698,11.4204135122698,11.731903971671896,12.130822020237051,11.740430041165656,,,,0.7813963562297594,-5.9546857535290805,11.174662046902572,1.0271478215969871,,,NORMAL
641154,"López, Pablo",11.986604303745745,2025_only,0.0,11.465767649580084,11.465767649580084,11.762848697128868,12.174183329849958,11.970919093794244,,,,0.5208366541656613,-6.540773418583006,10.588574381848646,1.3980299218970984,,,NORMAL
641778,"Lauer, Eric",10.178269673839951,blended,0.2143189214318921,11.444960452232303,10.263435485037974,11.63116056481772,11.621132632241672,11.564039164568989,5.0,4.899999999999999,0.1626016260162601,-0.0851658111980206,-6.505176371956113,10.62417142847554,-0.4459017546355888,4.333333333333333,-0.6415086967190097,LOW
641793,"Littell, Zack",8.148703803018947,blended,0.1555219364599092,9.0731044093585,7.824856115322966,9.938842411505483,9.712249632415425,10.022065373612978,5.0,-1.2000000000000004,0.1133333333333333,0.3238476876959808,-9.554531828936788,7.574815971494864,0.5738878315240825,4.866666666666667,-0.07246040590656071,NORMAL
641816,"Mahle, Tyler",9.741626957729425,blended,0.3095,10.015794322036625,9.860499580254526,10.384506855118437,10.392678105555156,10.52886399237309,7.0,8.228571428571428,0.2151898734177215,-0.1188726225251031,-7.220994931507017,9.908352868924634,-0.1667259111952095,5.2666666666666675,-0.1664454716487649,NORMAL
641927,"Ober, Bailey",10.007929605041234,blended,0.2043228638973319,9.74074305878347,10.043288299557796,10.63266412231268,10.836104548921632,10.718293688050734,7.0,10.899999999999997,0.1835443037974683,-0.035358694516562,-7.455737456251295,9.673610344180355,0.3343192608608767,5.533333333333333,0.046709149062386456,NORMAL
642547,"Peralta, Freddy",13.117625292452711,blended,0.1740641711229946,13.554466645123023,13.249449758831194,12.883052663811917,13.394169465955722,12.84367325702777,7.0,14.07142857142857,0.2560975609756097,-0.1318244663784824,-4.361884820884294,12.76746297954736,0.3501623129053524,5.466666666666667,0.2538261228026157,NORMAL
645261,"Alcantara, Sandy",10.74217163050601,blended,0.1880437833286556,8.939020469653538,9.821702418359084,9.63830493558529,10.348020297138197,9.602694394615318,7.0,13.7,0.160621761658031,0.9204692121469265,-7.975393461442042,9.15395433898961,1.5882172915164006,6.8,0.4584092928869574,HIGH
647336,"Soroka, Michael",11.44248611180283,blended,0.2636144578313253,12.701756803341866,11.537226132181631,12.121264697972922,12.432289912923723,12.420384516662208,6.0,9.333333333333332,0.2627737226277372,-0.0947400203788007,-5.804413323870996,11.324934476560657,0.1175516352421741,5.4,0.98973242491812,HIGH
650633,"King, Michael",10.414026476134053,blended,0.3463806970509383,10.85767822716647,10.980690419881244,10.661418697396565,10.75569912140715,10.96098180457376,7.0,14.228571428571428,0.24375,-0.5666639437471925,-6.516684322475515,10.612663477956136,-0.1986370018220835,5.6,0.18937944053033062,NORMAL
650644,"Civale, Aaron",9.508810482795411,blended,0.2624472573839662,10.430558220175534,10.149630616454075,10.352611349467985,9.92437382187848,10.62117921143813,7.0,10.514285714285714,0.1635220125786163,-0.6408201336586643,-7.464316261781138,9.665031538650512,-0.1562210558551022,4.933333333333334,-0.26587369510207454,NORMAL
650911,"Sánchez, Cristopher",15.563619724403708,blended,0.1830231246474901,15.958584585034584,15.468754794548644,15.65345243047926,15.85929967470984,15.470310130835646,7.0,12.557142857142852,0.2777777777777778,0.0948649298550634,-4.639764369046198,12.489583431385457,3.0740362930182528,5.4,0.9038375873043935,HIGH
656288,"Canning, Griffin",9.202797997227922,2025_only,0.0,9.439207093256307,9.439207093256307,9.613522372996808,9.75188569936394,9.76919597203925,,,,-0.2364090960283853,-7.608949713778124,9.520398086653527,-0.317600089425607,4.533333333333333,-0.30817153139997006,NORMAL
656302,"Cease, Dylan",14.061481479394002,blended,0.1882978723404255,13.997525700936468,14.133843515403257,13.35110079951174,13.907317521278516,13.394232410338526,7.0,13.757142857142854,0.3313253012048193,-0.0723620360092542,-3.844775442100384,13.28457235833127,0.776909121062733,5.066666666666666,0.284845718365809,NORMAL
656427,"Flaherty, Jack",11.397167753983084,blended,0.1729871645274212,11.980952698485831,11.316255317414086,11.879946517939686,12.282452552836707,11.85831844213803,7.0,4.928571428571428,0.2198581560283688,0.0809124365689974,-5.615972456928838,11.513375343502815,-0.1162075895197318,4.066666666666667,-0.5922571228383676,LOW
656550,"Holmes, Grant",10.469798907582012,blended,0.2268445839874411,9.98000127110598,10.032260991837346,10.109555120024403,,10.168106705393164,7.0,9.314285714285711,0.18125,0.4375379157446666,-6.820801575556277,10.308546224875377,0.1612526827066371,5.466666666666667,-0.2532989421030934,NORMAL
656605,"Keller, Mitch",10.350653358919532,blended,0.1766561514195583,9.530043214396086,9.839703978987558,9.78307908695805,9.995008038866088,9.63476583323172,7.0,13.27142857142857,0.1840490797546012,0.510949379931974,-7.389017719027138,9.740330081404515,0.6103232775150165,5.333333333333334,-0.0670894185056869,NORMAL
656731,"Megill, Tylor",12.36501828462664,2025_only,0.0,12.213595453822192,12.213595453822192,11.74015483589079,11.98721983099866,11.971075947030323,,,,0.1514228308044476,-4.597404555937276,12.531943244494377,-0.1669249598677371,,,NORMAL
656849,"Peterson, David",10.068414287697015,blended,0.1537257357545397,9.589602093811749,9.45492419346427,9.852037837967382,10.383457611653425,9.684504608345122,5.0,4.4,0.2,0.6134900942327466,-7.681314619431185,9.448033181000469,0.6203811066965468,4.2,-0.31082122846187094,NORMAL
656876,"Rasmussen, Drew",12.352625661514889,blended,0.1748575498575498,12.150068718612095,12.556830282765551,12.722014700738354,12.450102350197438,12.851823249377368,6.0,14.199999999999998,0.2622950819672131,-0.204204621250664,-4.953284957584343,12.176062842847308,0.1765628186675805,5.133333333333333,0.307527936369627,NORMAL
657277,"Webb, Logan",13.248289327734447,blended,0.1508408796895213,12.896176415007506,12.293465400063786,13.474108954549822,13.848349512684615,13.131994598307791,6.0,12.6,0.191358024691358,0.9548239276706614,-6.297512985577678,10.831834814853972,2.416454512880474,6.4,0.37508859884120044,NORMAL
657376,"Schmidt, Clarke",14.26893722968445,2025_only,0.0,14.624959433133508,14.624959433133508,13.953692910867218,13.9027127897888,13.879555491097284,,,,-0.3560222034490579,-4.35956189020656,12.769785910225092,1.499151319459358,,,NORMAL
657746,"Ryan, Joe",13.556431365660792,blended,0.1854439592430858,13.30916988422392,13.20035298874624,12.82730666673506,13.167968059020293,12.79200369391766,7.0,11.614285714285712,0.2531645569620253,0.356078376914553,-4.7609936230843,12.368354177347353,1.1880771883134391,5.4,0.4500821463091477,HIGH
660271,"Ohtani, Shohei",15.04577055408059,blended,0.3858075040783034,18.384430387938096,17.683035579437774,15.841409870070398,16.79397240287491,15.865898814059369,5.0,19.4,0.2857142857142857,-2.637265025357184,-1.2905035838703869,15.838844216561268,-0.7930736624806762,6.0,0.8966673926595092,HIGH
661563,"Gil, Luis",7.248047887075029,blended,0.2578423871461361,8.446921765311231,8.201986659695821,7.9653844397291325,8.528790438049564,8.099665583363173,4.0,5.174999999999999,0.1058823529411764,-0.9539387726207922,-8.678908852936711,8.450438947494941,-1.2023910604199122,5.2,-1.0304365329531604,LOW
663362,"Waldron, Matt",8.319800604549963,2026_only,1.0,,7.620197752763062,,,,,,,0.6996028517869011,-9.842526619554013,7.28682118087764,1.032979423672323,4.916666666666666,-0.7861327530204703,LOW
663372,"Feltner, Ryan",3.742347311460686,2026_only,1.0,,3.519528610537608,,,,,,,0.2228187009230784,-11.283408625656705,5.845939174774948,-2.1035918633142616,4.3999999999999995,-0.44414700091976306,NORMAL
663436,"Martin, Davis",8.310686835516591,blended,0.1899930020993702,7.188820799927585,7.810821530314555,7.54933394477985,7.027182174980509,7.60506730785824,6.0,15.816666666666665,0.2291666666666666,0.4998653052020367,-9.139489233181958,7.989858567249694,0.3208282682668972,6.133333333333333,0.5760987330235828,HIGH
663460,"Bubic, Kris",13.811602564024604,blended,0.2596707818930041,14.832263652565295,13.932348154378662,14.411000814438228,14.803399681629887,14.647558731290127,7.0,13.985714285714284,0.2576687116564417,-0.1207455903540584,-4.457622324824103,12.671725475607548,1.1398770884170553,5.4,0.24392551245522998,NORMAL
663554,"Mize, Casey",11.976152655161895,blended,0.1671378091872791,11.911753669399694,12.099022735600666,12.401161090995966,12.392463757640344,12.307901589425931,6.0,13.0,0.2713178294573643,-0.122870080438771,-5.484703261337738,11.644644539093914,0.3315081160679813,5.533333333333333,0.48854481879081524,HIGH
663556,"McClanahan, Shane",12.010240641879278,2026_only,1.0,,11.58552950475794,,,,,,,0.4247111371213385,-5.800981590416097,11.328366210015556,0.6818744318637222,4.6,0.04263617971523906,NORMAL
